county_FIPS,state,county,per_capita_personal_income_2019,per_capita_personal_income_2020,per_capita_personal_income_2021,associate_degree_numbers_2016_2020,bachelor_degree_numbers_2016_2020,associate_degree_percentage_2016_2020,bachelor_degree_percentage_2015_2019,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,AGE513_TOT,AGE1417_TOT,AGE18PLUS_TOT,AGE65PLUS_TOT,MEDIAN_AGE_TOT
48231,TX,"Hunt, TX",40828,43345,46801,19443,12956,30.59,20.39,99949.0,49504.0,50445.0,6149.0,12342.0,5653.0,75805.0,15687.0,37.6
17039,IL,"De Witt, IL",46173,52177,57473,3671,2287,32.71,20.38,15521.0,7751.0,7770.0,868.0,1641.0,819.0,12193.0,3022.0,43.4
40149,OK,"Washita, OK",36697,38035,40961,2214,1526,29.52,20.35,10921.0,5437.0,5484.0,639.0,1429.0,649.0,8204.0,2031.0,40.1
28019,MS,"Choctaw, MS",34454,37992,40804,1354,1171,23.53,20.35,8245.0,4045.0,4200.0,437.0,924.0,426.0,6458.0,1857.0,44.2
05053,AR,"Grant, AR",40384,43237,46161,3887,2600,30.4,20.34,17959.0,8932.0,9027.0,951.0,2028.0,999.0,13981.0,3267.0,41.4
46009,SD,"Bon Homme, SD",40638,42965,47665,1656,1026,32.82,20.33,6995.0,4126.0,2869.0,371.0,642.0,288.0,5694.0,1490.0,42.4
46003,SD,"Aurora, SD",40181,48166,54512,572,364,31.94,20.32,2753.0,1440.0,1313.0,187.0,345.0,157.0,2064.0,578.0,40.5
48203,TX,"Harrison, TX",43516,44884,47928,15200,8999,34.33,20.32,68834.0,33868.0,34966.0,4037.0,8919.0,4151.0,51727.0,11699.0,38.2
48151,TX,"Fisher, TX",46330,48931,57245,913,555,33.42,20.31,3672.0,1864.0,1808.0,181.0,434.0,176.0,2881.0,889.0,45.4
36005,NY,"Bronx, NY",37090,42414,46834,236108,188933,25.38,20.31,1472645.0,696334.0,776311.0,102980.0,184163.0,78660.0,1106842.0,195710.0,35.0
19145,IA,"Page, IA",42502,47231,52069,3999,2268,35.79,20.3,15214.0,8033.0,7181.0,725.0,1400.0,657.0,12432.0,3506.0,44.9
28025,MS,"Clay, MS",39833,43638,46228,3765,2721,28.09,20.3,18632.0,8821.0,9811.0,1071.0,2141.0,1033.0,14387.0,3490.0,40.2
37199,NC,"Yancey, NC",37365,39832,41892,4174,2706,31.32,20.3,18473.0,9134.0,9339.0,900.0,1674.0,835.0,15064.0,4791.0,48.1
40045,OK,"Ellis, OK",55054,53911,57564,934,563,33.66,20.29,3753.0,1895.0,1858.0,210.0,417.0,238.0,2888.0,867.0,43.9
53069,WA,"Wahkiakum, WA",45523,48982,52239,1477,681,44.01,20.29,4424.0,2246.0,2178.0,146.0,374.0,213.0,3691.0,1477.0,55.3
48325,TX,"Medina, TX",44514,46766,50076,11027,6924,32.32,20.29,50857.0,26381.0,24476.0,2926.0,5782.0,2949.0,39200.0,8734.0,39.8
29075,MO,"Gentry, MO",45703,49591,50953,1069,899,24.12,20.28,6166.0,3012.0,3154.0,447.0,804.0,327.0,4588.0,1162.0,39.9
53049,WA,"Pacific, WA",41078,43968,46597,6830,3504,39.49,20.26,23363.0,11638.0,11725.0,874.0,1810.0,907.0,19772.0,7563.0,54.7
21229,KY,"Washington, KY",38865,42401,45807,2049,1678,24.74,20.26,12023.0,5938.0,6085.0,750.0,1393.0,637.0,9243.0,2264.0,42.0
20039,KS,"Decatur, KS",44564,54249,58270,757,426,35.96,20.24,2752.0,1400.0,1352.0,160.0,288.0,113.0,2191.0,760.0,50.0
46023,SD,"Charles Mix, SD",40561,45485,50673,1825,1168,31.61,20.23,9384.0,4742.0,4642.0,795.0,1511.0,581.0,6497.0,1700.0,36.0
53047,WA,"Okanogan, WA",42429,47732,50517,10239,5968,34.71,20.23,42097.0,21433.0,20664.0,2395.0,5008.0,2103.0,32591.0,9581.0,43.5
13311,GA,"White, GA",40768,43695,46899,7122,4388,32.83,20.23,28004.0,13753.0,14251.0,1345.0,2768.0,1455.0,22436.0,6391.0,45.3
35009,NM,"Curry, NM",44392,48757,52015,10656,6170,34.92,20.22,48431.0,24959.0,23472.0,3822.0,6531.0,2631.0,35447.0,6170.0,31.6
40019,OK,"Carter, OK",43831,45673,48733,10004,6553,30.83,20.2,48003.0,23475.0,24528.0,3294.0,6085.0,2737.0,35887.0,8078.0,38.0
21019,KY,"Boyd, KY",39064,42757,46039,11685,6849,34.45,20.19,48255.0,24131.0,24124.0,2625.0,5254.0,2495.0,37881.0,9581.0,42.7
13013,GA,"Barrow, GA",38623,41378,44534,17214,10829,32.09,20.19,83527.0,41292.0,42235.0,5419.0,11142.0,5075.0,61891.0,10475.0,36.0
20125,KS,"Montgomery, KS",37622,40841,43689,8456,4410,38.71,20.19,31486.0,15714.0,15772.0,1860.0,3924.0,1845.0,23857.0,6301.0,40.5
48257,TX,"Kaufman, TX",44362,46288,49494,27025,16745,32.57,20.18,145330.0,72100.0,73230.0,10365.0,21438.0,9517.0,104010.0,16541.0,34.9
54009,WV,"Brooke, WV",43210,46858,50271,4962,3250,30.78,20.16,22558.0,11239.0,11319.0,1005.0,2004.0,1028.0,18521.0,5469.0,47.0
36115,NY,"Washington, NY",42093,46149,49202,12703,9031,28.36,20.16,61302.0,31779.0,29523.0,2792.0,5859.0,2830.0,49821.0,12398.0,44.7
16027,ID,"Canyon, ID",35791,39017,41980,48702,27997,35.06,20.16,231116.0,115159.0,115957.0,16009.0,33214.0,14947.0,166946.0,32673.0,34.6
21049,KY,"Clark, KY",40588,44012,47411,7994,5152,31.26,20.15,36996.0,18170.0,18826.0,2225.0,4290.0,1933.0,28548.0,6566.0,41.0
48093,TX,"Comanche, TX",44216,47532,50112,3192,1954,32.88,20.13,13591.0,6873.0,6718.0,755.0,1583.0,738.0,10515.0,3197.0,44.8
06069,CA,"San Benito, CA",54370,61564,68868,14375,8041,35.98,20.12,64209.0,32415.0,31794.0,4152.0,8452.0,3917.0,47688.0,8389.0,36.2
20059,KS,"Franklin, KS",43532,46307,49652,5990,3464,34.79,20.12,25996.0,13076.0,12920.0,1563.0,3110.0,1490.0,19833.0,4462.0,39.7
20073,KS,"Greenwood, KS",41624,46373,49675,1536,879,35.13,20.11,6015.0,3058.0,2957.0,293.0,670.0,341.0,4711.0,1540.0,48.1
54055,WV,"Mercer, WV",38251,41102,44564,10730,8463,25.49,20.11,59654.0,28925.0,30729.0,3316.0,6534.0,2697.0,47107.0,13241.0,43.3
46097,SD,"Miner, SD",47793,58389,65438,442,310,28.66,20.1,2300.0,1191.0,1109.0,127.0,271.0,147.0,1755.0,525.0,45.5
48049,TX,"Brown, TX",40734,43001,46028,8316,5261,31.78,20.1,38107.0,19061.0,19046.0,1898.0,4012.0,2077.0,30120.0,7805.0,42.0
20085,KS,"Jackson, KS",43615,47644,50620,2978,1780,33.62,20.09,13230.0,6690.0,6540.0,868.0,1644.0,810.0,9908.0,2542.0,41.3
19091,IA,"Humboldt, IA",49608,51870,56985,2378,1336,35.74,20.08,9597.0,4772.0,4825.0,579.0,1174.0,547.0,7297.0,2007.0,41.8
36075,NY,"Oswego, NY",41695,45855,48574,25259,16082,31.54,20.08,117542.0,59175.0,58367.0,6300.0,12543.0,5943.0,92756.0,19795.0,40.5
13285,GA,"Troup, GA",37690,41915,45441,13894,9266,30.1,20.08,69432.0,33248.0,36184.0,4527.0,8665.0,4002.0,52238.0,10670.0,37.4
21079,KY,"Garrard, KY",36992,40329,43418,3443,2532,27.31,20.08,16946.0,8452.0,8494.0,919.0,1950.0,870.0,13207.0,3103.0,43.6
54025,WV,"Greenbrier, WV",41459,44179,47283,7222,5182,27.96,20.07,32983.0,16203.0,16780.0,1607.0,3381.0,1471.0,26524.0,7808.0,46.4
56003,WY,"Big Horn, WY",40898,45433,47259,3254,1600,40.82,20.07,11518.0,5847.0,5671.0,633.0,1463.0,747.0,8675.0,2466.0,41.7
20047,KS,"Edwards, KS",51294,61594,68555,805,418,38.63,20.06,2902.0,1485.0,1417.0,158.0,346.0,171.0,2227.0,629.0,44.7
17041,IL,"Douglas, IL",50063,54821,60587,3964,2624,30.29,20.05,19751.0,9872.0,9879.0,1280.0,2448.0,1174.0,14849.0,3589.0,39.1
55091,WI,"Pepin, WI",49977,54569,57620,1699,1053,32.36,20.05,7321.0,3765.0,3556.0,414.0,838.0,354.0,5715.0,1643.0,45.7
40093,OK,"Major, OK",42600,43220,47185,1587,1035,30.74,20.05,7783.0,3857.0,3926.0,511.0,1052.0,478.0,5742.0,1570.0,40.4
19077,IA,"Guthrie, IA",52384,57366,63098,2793,1522,36.78,20.04,10627.0,5346.0,5281.0,556.0,1150.0,628.0,8293.0,2429.0,45.8
20207,KS,"Woodson, KS",38265,42420,47014,795,468,34.05,20.04,3123.0,1592.0,1531.0,150.0,327.0,163.0,2483.0,785.0,48.1
37009,NC,"Ashe, NC",38065,41284,44203,7222,4124,35.09,20.04,26586.0,13191.0,13395.0,1021.0,2425.0,1192.0,21948.0,7023.0,49.4
06101,CA,"Sutter, CA",44212,49710,53017,23194,12636,36.77,20.03,99635.0,49903.0,49732.0,6602.0,13005.0,6109.0,73919.0,15654.0,36.4
39027,OH,"Clinton, OH",45799,48335,52090,8912,5685,31.41,20.03,42029.0,20856.0,21173.0,2443.0,4822.0,2347.0,32417.0,7400.0,40.2
37195,NC,"Wilson, NC",41803,44562,48642,16108,11154,28.93,20.03,79269.0,37806.0,41463.0,4723.0,9354.0,4295.0,60897.0,14625.0,40.3
46029,SD,"Codington, SD",51821,56540,59387,6845,3841,35.65,20.01,28323.0,14264.0,14059.0,1648.0,3508.0,1552.0,21615.0,5226.0,39.9
41055,OR,"Sherman, OR",55593,63097,67558,502,246,40.81,20.0,1866.0,954.0,912.0,107.0,178.0,76.0,1505.0,462.0,46.5
20133,KS,"Neosho, KS",40964,44751,47902,4272,2153,39.68,20.0,15900.0,7990.0,7910.0,981.0,2030.0,916.0,11973.0,3086.0,40.0
08071,CO,"Las Animas, CO",38055,42016,44731,4264,2092,40.75,19.99,14563.0,7666.0,6897.0,630.0,1342.0,666.0,11925.0,3672.0,46.6
30023,MT,"Deer Lodge, MT",40093,44356,46384,2319,1440,32.16,19.97,9425.0,4998.0,4427.0,332.0,585.0,349.0,8159.0,2383.0,49.7
13261,GA,"Sumter, GA",36889,39790,43130,5428,3769,28.75,19.97,29614.0,13901.0,15713.0,1787.0,3437.0,1555.0,22835.0,5105.0,36.2
20155,KS,"Reno, KS",41805,45089,47918,17563,8605,40.74,19.96,61897.0,31272.0,30625.0,3338.0,7152.0,3495.0,47912.0,12201.0,40.6
21235,KY,"Whitley, KY",34631,38398,42266,5338,4613,23.1,19.96,36709.0,18184.0,18525.0,2652.0,4738.0,2020.0,27299.0,5755.0,35.9
20021,KS,"Cherokee, KS",42630,48048,51492,4886,2743,35.53,19.95,19358.0,9630.0,9728.0,1150.0,2202.0,1115.0,14891.0,3700.0,42.2
17137,IL,"Morgan, IL",41094,45084,49678,7156,4737,30.14,19.95,33567.0,16972.0,16595.0,1670.0,3181.0,1512.0,27204.0,6682.0,41.6
17165,IL,"Saline, IL",39674,43234,47402,6716,3396,39.43,19.94,23821.0,11660.0,12161.0,1430.0,2454.0,1146.0,18791.0,4937.0,43.5
55061,WI,"Kewaunee, WI",48091,52271,54422,5010,2898,34.44,19.92,20566.0,10520.0,10046.0,1054.0,2231.0,1099.0,16182.0,4254.0,44.1
41011,OR,"Coos, OR",46736,51557,55759,18928,9574,39.37,19.91,64926.0,32223.0,32703.0,3025.0,6089.0,2741.0,53071.0,17332.0,48.4
19135,IA,"Monroe, IA",46202,49319,52821,1679,1073,31.16,19.91,7573.0,3775.0,3798.0,442.0,887.0,445.0,5799.0,1509.0,42.1
36009,NY,"Cattaraugus, NY",40704,44629,46775,16143,10496,30.62,19.91,77042.0,38631.0,38411.0,4298.0,8748.0,4107.0,59889.0,15137.0,42.3
20063,KS,"Gove, KS",55480,63850,69011,663,375,35.19,19.9,2724.0,1377.0,1347.0,183.0,360.0,140.0,2041.0,651.0,43.6
37029,NC,"Camden, NC",49318,52032,55457,2702,1524,35.28,19.9,10356.0,5226.0,5130.0,518.0,1237.0,610.0,7991.0,1694.0,41.5
19105,IA,"Jones, IA",45074,48104,51576,5056,2933,34.31,19.9,20643.0,10839.0,9804.0,1018.0,2204.0,1107.0,16314.0,4219.0,43.6
20089,KS,"Jewell, KS",48311,56799,60881,770,429,35.7,19.89,2931.0,1523.0,1408.0,159.0,317.0,135.0,2320.0,882.0,51.0
35023,NM,"Hidalgo, NM",42896,47293,51465,880,601,29.13,19.89,4177.0,2132.0,2045.0,236.0,477.0,207.0,3257.0,934.0,43.4
31035,NE,"Clay, NE",52353,58528,63915,1591,846,37.36,19.87,6109.0,3120.0,2989.0,386.0,744.0,376.0,4603.0,1240.0,41.3
24019,MD,"Dorchester, MD",46221,49363,54075,6646,4595,28.75,19.87,32523.0,15439.0,17084.0,1794.0,3485.0,1542.0,25702.0,7164.0,44.9
54081,WV,"Raleigh, WV",42917,43888,47265,15426,10621,28.86,19.87,74592.0,37530.0,37062.0,3978.0,8210.0,3602.0,58802.0,15826.0,42.7
35061,NM,"Valencia, NM",36192,39980,43485,16832,10302,32.46,19.87,76337.0,38371.0,37966.0,4192.0,9320.0,4311.0,58514.0,13836.0,39.6
36041,NY,"Hamilton, NY",49017,52685,54556,1098,692,31.51,19.86,5095.0,2589.0,2506.0,138.0,325.0,206.0,4426.0,1646.0,56.7
26053,MI,"Gogebic, MI",42173,46469,48705,4488,2250,39.59,19.85,14376.0,7340.0,7036.0,608.0,1253.0,577.0,11938.0,4064.0,51.7
47183,TN,"Weakley, TN",38337,41133,45366,5028,4279,23.33,19.85,32899.0,16151.0,16748.0,1609.0,3206.0,1472.0,26612.0,5983.0,37.6
31167,NE,"Stanton, NE",47073,54803,61286,1752,795,43.71,19.84,5843.0,2969.0,2874.0,370.0,725.0,330.0,4418.0,1147.0,41.4
19057,IA,"Des Moines, IA",50450,53254,56425,10751,5436,39.23,19.84,38940.0,19082.0,19858.0,2239.0,4610.0,2012.0,30079.0,8011.0,41.9
37159,NC,"Rowan, NC",39508,42922,46763,32638,19334,33.5,19.84,146875.0,72881.0,73994.0,8516.0,16609.0,8105.0,113645.0,25463.0,40.4
28043,MS,"Grenada, MS",35452,38553,41935,4647,2867,32.15,19.84,21627.0,10325.0,11302.0,1319.0,2691.0,1200.0,16417.0,3959.0,39.9
06009,CA,"Calaveras, CA",50310,55355,57726,14445,7011,40.84,19.82,45284.0,22690.0,22594.0,1988.0,3862.0,1884.0,37550.0,12791.0,52.0
37191,NC,"Wayne, NC",42187,45415,49881,29159,16330,35.38,19.82,117327.0,58349.0,58978.0,7503.0,14112.0,6213.0,89499.0,19378.0,37.6
18177,IN,"Wayne, IN",41867,45140,48785,14331,9003,31.54,19.82,66544.0,32380.0,34164.0,3963.0,7593.0,3532.0,51456.0,12688.0,41.0
27043,MN,"Faribault, MN",42468,49095,54496,3630,1939,37.07,19.8,13917.0,7055.0,6862.0,803.0,1558.0,721.0,10835.0,3201.0,44.5
19137,IA,"Montgomery, IA",41310,44375,48436,2589,1371,37.39,19.8,10326.0,5082.0,5244.0,630.0,1167.0,557.0,7972.0,2214.0,44.0
29209,MO,"Stone, MO",41537,44432,46852,8806,4895,35.63,19.8,31072.0,15396.0,15676.0,1276.0,2595.0,1296.0,25905.0,9677.0,54.2
29201,MO,"Scott, MO",41226,44714,47750,7050,5180,26.93,19.79,38054.0,18577.0,19477.0,2441.0,4683.0,2112.0,28818.0,6998.0,39.7
13015,GA,"Bartow, GA",40386,43775,47162,21804,14078,30.65,19.79,108900.0,54016.0,54884.0,6625.0,13156.0,6309.0,82810.0,15459.0,38.2
40101,OK,"Muskogee, OK",38355,40934,43699,14539,9023,31.88,19.78,66343.0,32519.0,33824.0,4154.0,8388.0,3712.0,50089.0,11264.0,38.2
23003,ME,"Aroostook, ME",42725,47070,49883,16447,9897,32.85,19.77,67088.0,33491.0,33597.0,3192.0,6325.0,3006.0,54565.0,16640.0,48.7
19073,IA,"Greene, IA",48302,52189,58799,2226,1246,35.29,19.76,8762.0,4374.0,4388.0,520.0,1013.0,466.0,6763.0,1981.0,44.1
27113,MN,"Pennington, MN",54201,59713,65416,4158,1911,42.96,19.75,13994.0,6988.0,7006.0,870.0,1641.0,719.0,10764.0,2520.0,39.5
31053,NE,"Dodge, NE",48081,52163,56298,8075,4806,33.18,19.75,37175.0,18689.0,18486.0,2486.0,4730.0,2134.0,27825.0,6882.0,39.0
56005,WY,"Campbell, WY",53876,54040,56008,11380,5964,37.68,19.75,47027.0,24192.0,22835.0,3277.0,6663.0,2858.0,34229.0,5265.0,35.4
42117,PA,"Tioga, PA",41371,44366,47572,7886,5764,27.01,19.74,41044.0,20521.0,20523.0,2071.0,4273.0,1874.0,32826.0,9155.0,45.0
26121,MI,"Muskegon, MI",39646,44159,46701,45341,23532,38.03,19.74,174737.0,86998.0,87739.0,10427.0,20426.0,9362.0,134522.0,30599.0,39.7
18099,IN,"Marshall, IN",42506,46031,51474,8365,6105,27.04,19.73,46083.0,23218.0,22865.0,2885.0,5761.0,2914.0,34523.0,8353.0,39.9
55103,WI,"Richland, WI",44285,48132,50749,3761,2437,30.45,19.73,17309.0,8798.0,8511.0,849.0,1921.0,996.0,13543.0,4101.0,46.0
17015,IL,"Carroll, IL",40903,45742,49976,3507,2110,32.8,19.73,15714.0,8428.0,7286.0,731.0,1453.0,725.0,12805.0,3761.0,45.4
51155,VA,"Pulaski, VA",39965,43597,47174,9133,5054,35.64,19.72,33790.0,17097.0,16693.0,1577.0,3038.0,1412.0,27763.0,7676.0,47.0
26165,MI,"Wexford, MI",37886,41937,44697,8138,4583,35.01,19.72,33667.0,16946.0,16721.0,2027.0,3992.0,1835.0,25813.0,6604.0,41.8
51001,VA,"Accomack, VA",48224,51730,57520,6172,4693,25.92,19.71,33421.0,16490.0,16931.0,1845.0,3602.0,1602.0,26372.0,8051.0,46.6
13173,GA,"Lanier, GA",30792,33643,36086,1957,1395,27.65,19.71,9882.0,4971.0,4911.0,631.0,1216.0,535.0,7500.0,1434.0,37.3
31107,NE,"Knox, NE",46881,53730,57577,2203,1148,37.81,19.7,8401.0,4174.0,4227.0,518.0,1045.0,497.0,6341.0,2096.0,44.9
19025,IA,"Calhoun, IA",47897,50233,57289,2510,1367,36.17,19.7,9926.0,5195.0,4731.0,542.0,1130.0,492.0,7762.0,2252.0,42.8
46047,SD,"Fall River, SD",45904,48905,51225,1798,1032,34.33,19.7,6971.0,3525.0,3446.0,252.0,628.0,315.0,5776.0,2101.0,53.3
19179,IA,"Wapello, IA",39029,42551,44912,7799,4728,32.48,19.69,35435.0,17851.0,17584.0,2298.0,4102.0,1954.0,27081.0,6381.0,39.3
56009,WY,"Converse, WY",69603,68246,69583,3518,1865,37.12,19.68,13755.0,7060.0,6695.0,841.0,1770.0,760.0,10384.0,2369.0,39.8
27023,MN,"Chippewa, MN",48039,52027,57395,3031,1622,36.78,19.68,12606.0,6358.0,6248.0,860.0,1614.0,669.0,9463.0,2667.0,40.3
33007,NH,"Coos, NH",45254,49535,52132,7114,4775,29.31,19.67,31259.0,16066.0,15193.0,1292.0,2633.0,1321.0,26013.0,7839.0,49.7
26017,MI,"Bay, MI",43230,47430,50396,27270,14722,36.44,19.67,103856.0,51384.0,52472.0,5059.0,10546.0,5324.0,82927.0,21526.0,43.6
19097,IA,"Jackson, IA",45647,49345,53777,4367,2673,32.12,19.66,19482.0,9849.0,9633.0,1108.0,2188.0,1039.0,15147.0,4092.0,44.5
30053,MT,"Lincoln, MT",38977,42915,43782,5235,2999,34.32,19.66,19680.0,9943.0,9737.0,835.0,1833.0,929.0,16083.0,5836.0,53.0
51171,VA,"Shenandoah, VA",46388,49839,53753,8534,6121,27.4,19.65,44179.0,21798.0,22381.0,2493.0,4739.0,2229.0,34718.0,9523.0,43.8
26127,MI,"Oceana, MI",39469,43760,46015,5779,3615,31.41,19.65,26659.0,13634.0,13025.0,1397.0,3047.0,1477.0,20738.0,5667.0,43.6
38065,ND,"Oliver, ND",45448,52046,63441,606,269,44.23,19.64,1875.0,988.0,887.0,113.0,251.0,106.0,1405.0,426.0,44.5
02105,AK,"Hoonah-Angoon Census Area, AK",59560,56226,60837,662,342,37.96,19.61,2356.0,1299.0,1057.0,106.0,219.0,96.0,1935.0,564.0,50.5
19159,IA,"Ringgold, IA",48483,51565,57317,1166,652,35.08,19.61,4663.0,2328.0,2335.0,268.0,538.0,288.0,3569.0,1066.0,44.2
19067,IA,"Floyd, IA",47223,49861,56044,3823,2133,35.11,19.59,15627.0,7776.0,7851.0,944.0,1812.0,809.0,12062.0,3468.0,43.5
18137,IN,"Ripley, IN",42128,45942,49158,5540,3785,28.67,19.59,28989.0,14532.0,14457.0,1855.0,3367.0,1701.0,22066.0,5313.0,40.8
13221,GA,"Oglethorpe, GA",38746,39427,43517,2707,2049,25.87,19.58,14823.0,7354.0,7469.0,793.0,1587.0,745.0,11698.0,2807.0,42.8
46111,SD,"Sanborn, SD",53894,62682,64677,499,316,30.9,19.57,2335.0,1208.0,1127.0,174.0,271.0,108.0,1782.0,488.0,42.4
30107,MT,"Wheatland, MT",40321,43115,44640,491,303,31.72,19.57,2066.0,1071.0,995.0,125.0,296.0,123.0,1522.0,472.0,42.9
26095,MI,"Luce, MI",35772,41624,43526,1685,946,34.86,19.57,6412.0,3811.0,2601.0,282.0,528.0,240.0,5362.0,1363.0,44.6
37143,NC,"Perquimans, NC",43540,46690,51577,3688,1992,36.22,19.56,13010.0,6244.0,6766.0,593.0,1270.0,585.0,10562.0,3589.0,50.1
42035,PA,"Clinton, PA",43321,47075,49312,5766,4956,22.76,19.56,37448.0,18491.0,18957.0,1982.0,3886.0,1873.0,29707.0,7247.0,40.1
18039,IN,"Elkhart, IN",45873,49321,55007,35218,25479,27.02,19.55,207058.0,102567.0,104491.0,15535.0,29216.0,13379.0,148928.0,30570.0,35.3
38011,ND,"Bowman, ND",68487,69660,77069,720,410,34.32,19.54,2993.0,1519.0,1474.0,178.0,401.0,166.0,2248.0,672.0,42.2
18031,IN,"Decatur, IN",45351,49285,53393,4750,3495,26.55,19.54,26475.0,13281.0,13194.0,1666.0,3161.0,1518.0,20130.0,4488.0,39.8
17107,IL,"Logan, IL",37877,42169,47074,6812,3934,33.83,19.54,27987.0,14271.0,13716.0,1452.0,2810.0,1350.0,22375.0,5306.0,40.7
48321,TX,"Matagorda, TX",45851,47528,50775,7871,4706,32.66,19.53,36258.0,18250.0,18008.0,2589.0,4796.0,2041.0,26832.0,6279.0,37.9
51071,VA,"Giles, VA",40611,43685,48098,3975,2373,32.71,19.53,16790.0,8337.0,8453.0,845.0,1715.0,848.0,13382.0,3643.0,45.3
48251,TX,"Johnson, TX",45041,47724,51619,34092,21869,30.43,19.52,179995.0,90751.0,89244.0,11440.0,24235.0,11298.0,133022.0,25287.0,36.7
19001,IA,"Adair, IA",49947,54324,61765,1778,995,34.86,19.51,7493.0,3769.0,3724.0,474.0,847.0,363.0,5809.0,1662.0,43.7
41043,OR,"Linn, OR",44501,48357,52695,36422,17292,41.1,19.51,128609.0,64019.0,64590.0,7601.0,14590.0,6596.0,99822.0,24309.0,39.9
37045,NC,"Cleveland, NC",38518,41569,45544,21579,13135,32.03,19.5,99527.0,48088.0,51439.0,5766.0,11287.0,5217.0,77257.0,18525.0,41.2
40059,OK,"Harper, OK",54839,52763,54555,916,502,35.56,19.49,3266.0,1671.0,1595.0,176.0,450.0,185.0,2455.0,644.0,40.8
54093,WV,"Tucker, WV",44161,48388,52251,1224,1050,22.73,19.49,6764.0,3426.0,3338.0,262.0,471.0,247.0,5784.0,1828.0,51.1
48377,TX,"Presidio, TX",50154,55514,61776,804,862,18.17,19.48,6131.0,3137.0,2994.0,477.0,833.0,371.0,4450.0,1427.0,38.6
20137,KS,"Norton, KS",41323,48656,51714,1604,778,40.17,19.48,5456.0,3122.0,2334.0,285.0,501.0,246.0,4424.0,1089.0,42.0
45075,SC,"Orangeburg, SC",35639,38860,42376,20258,11500,34.32,19.48,84229.0,39525.0,44704.0,4585.0,9628.0,4216.0,65800.0,17088.0,40.8
20139,KS,"Osage, KS",42907,47130,50353,3557,2140,32.32,19.45,15761.0,7950.0,7811.0,867.0,1844.0,951.0,12099.0,3157.0,43.2
29219,MO,"Warren, MO",44910,47227,50001,8006,4695,33.16,19.45,35535.0,17876.0,17659.0,2250.0,4255.0,1996.0,27034.0,6224.0,40.4
13231,GA,"Pike, GA",42398,44985,48643,3797,2469,29.92,19.45,18885.0,9315.0,9570.0,1001.0,2198.0,1213.0,14473.0,3014.0,40.6
48463,TX,"Uvalde, TX",44957,48807,53257,4507,3261,26.87,19.44,24566.0,12186.0,12380.0,1714.0,3312.0,1461.0,18079.0,4136.0,34.5
41037,OR,"Lake, OR",40872,44274,47066,2056,1163,34.37,19.44,8164.0,4400.0,3764.0,392.0,838.0,355.0,6579.0,2055.0,47.0
42123,PA,"Warren, PA",43634,46945,49356,8300,5647,28.54,19.42,38596.0,19446.0,19150.0,2023.0,3794.0,1775.0,31004.0,9067.0,47.7
16031,ID,"Cassia, ID",45152,48220,47780,5271,2780,36.83,19.42,24685.0,12668.0,12017.0,1966.0,3983.0,1849.0,16887.0,3456.0,32.5
02070,AK,"Dillingham Census Area, AK",58303,59097,61572,783,563,26.98,19.4,4858.0,2507.0,2351.0,446.0,802.0,295.0,3315.0,511.0,30.4
55065,WI,"Lafayette, WI",43860,48962,52194,3604,2211,31.62,19.4,16596.0,8482.0,8114.0,1092.0,2061.0,964.0,12479.0,3143.0,41.2
40125,OK,"Pottawatomie, OK",40419,42897,46730,16267,9370,33.69,19.4,72450.0,34899.0,37551.0,4250.0,8847.0,3873.0,55480.0,11861.0,38.2
40153,OK,"Woodward, OK",37189,39048,41180,3984,2665,29.0,19.4,20483.0,10816.0,9667.0,1342.0,2606.0,1142.0,15393.0,3270.0,37.5
48317,TX,"Martin, TX",78790,73094,84121,817,625,25.35,19.39,5247.0,2656.0,2591.0,410.0,916.0,344.0,3577.0,593.0,33.0
40011,OK,"Blaine, OK",47191,45732,53081,2045,1355,29.26,19.39,8729.0,4405.0,4324.0,587.0,1153.0,505.0,6484.0,1743.0,40.8
38029,ND,"Emmons, ND",48876,64339,72883,825,470,34.02,19.38,3303.0,1712.0,1591.0,164.0,331.0,169.0,2639.0,926.0,51.2
29205,MO,"Shelby, MO",38989,43499,48578,1166,802,28.18,19.38,6110.0,3095.0,3015.0,391.0,756.0,355.0,4608.0,1316.0,41.8
20205,KS,"Wilson, KS",41246,45110,47962,2096,1161,34.99,19.38,8632.0,4322.0,4310.0,544.0,1006.0,503.0,6579.0,1918.0,42.9
47127,TN,"Moore, TN",43240,45380,48015,1165,905,24.93,19.37,6463.0,3226.0,3237.0,293.0,626.0,339.0,5205.0,1406.0,45.9
06091,CA,"Sierra, CA",41365,44542,47135,1067,446,46.35,19.37,3235.0,1648.0,1587.0,147.0,270.0,132.0,2686.0,990.0,53.9
39107,OH,"Mercer, OH",50173,54089,59089,7902,5256,29.11,19.36,42528.0,21608.0,20920.0,3272.0,5435.0,2460.0,31361.0,7742.0,38.6
56031,WY,"Platte, WY",51705,51050,53368,2210,1252,34.14,19.34,8601.0,4339.0,4262.0,452.0,933.0,403.0,6813.0,2235.0,47.7
31101,NE,"Keith, NE",45436,48869,52394,2530,1154,42.41,19.34,8331.0,4215.0,4116.0,473.0,850.0,435.0,6573.0,2191.0,48.0
40071,OK,"Kay, OK",41547,44804,47817,10830,5683,36.86,19.34,43700.0,21882.0,21818.0,2739.0,5694.0,2491.0,32776.0,8382.0,38.8
